,date,stid,gauge,discharge,rainfall_inches,rainfall_ft
3117,2016-05-07,RA101,3.63,217.0,0.0,0.0
3118,2016-05-08,RA101,3.33,149.0,0.06,0.0
3119,2016-05-09,RA101,3.23,129.0,0.0,0.0
3120,2016-05-10,RA101,3.14,113.0,0.01,0.0
3121,2016-05-11,RA101,3.05,97.5,0.0,0.0
3122,2016-05-12,RA101,3.01,91.2,0.0,0.0
3123,2016-05-13,RA101,3.1,106.0,0.09,0.01
3124,2016-05-14,RA101,3.09,104.0,0.02,0.0
3125,2016-05-15,RA101,2.97,85.0,0.0,0.0
3126,2016-05-16,RA101,2.9,74.9,0.0,0.0
3127,2016-05-17,RA101,2.85,68.1,0.03,0.0
3128,2016-05-18,RA101,2.86,69.4,0.0,0.0
3129,2016-05-19,RA101,2.82,64.2,0.0,0.0
3130,2016-05-20,RA101,2.8,61.6,0.0,0.0
3131,2016-05-21,RA101,3.26,135.0,0.14,0.01
3132,2016-05-22,RA101,3.43,170.0,0.06,0.0
3133,2016-05-23,RA101,2.91,76.3,0.0,0.0
3134,2016-05-24,RA101,2.81,62.9,0.02,0.0
3135,2016-05-25,RA101,2.79,60.4,0.0,0.0
3136,2016-05-26,RA101,2.77,57.9,0.0,0.0
3137,2016-05-27,RA101,2.74,54.3,0.0,0.0
3138,2016-05-28,RA101,2.71,50.9,0.0,0.0
3139,2016-05-29,RA101,2.68,47.6,0.03,0.0
3140,2016-05-30,RA101,5.93,940.0,0.34,0.03
3141,2016-05-31,RA101,4.39,425.0,0.0,0.0
3142,2016-06-01,RA101,4.11,345.0,0.0,0.0
3143,2016-06-02,RA101,3.73,243.0,0.0,0.0
3144,2016-06-03,RA101,3.29,141.0,0.02,0.0
3145,2016-06-04,RA101,3.12,109.0,0.0,0.0
3146,2016-06-05,RA101,3.42,168.0,0.24,0.02
3147,2016-06-06,RA101,3.39,161.0,0.0,0.0
3148,2016-06-07,RA101,2.97,85.0,0.0,0.0
3149,2016-06-08,RA101,3.83,269.0,0.39,0.03
3150,2016-06-09,RA101,3.2,123.0,0.0,0.0
3151,2016-06-10,RA101,2.91,76.3,0.0,0.0
3152,2016-06-11,RA101,2.83,65.4,0.0,0.0
3153,2016-06-12,RA101,2.78,59.1,0.0,0.0
3154,2016-06-13,RA101,2.72,52.0,0.0,0.0
3155,2016-06-14,RA101,2.67,46.5,0.0,0.0
3156,2016-06-15,RA101,2.64,43.3,0.0,0.0
3157,2016-06-16,RA101,2.61,40.3,0.01,0.0
3158,2016-06-17,RA101,2.62,41.3,0.0,0.0
3159,2016-06-18,RA101,2.59,38.3,0.0,0.0
3160,2016-06-19,RA101,2.56,35.5,0.0,0.0
3161,2016-06-20,RA101,2.54,33.7,0.0,0.0
3162,2016-06-21,RA101,2.83,65.4,0.13,0.01
3163,2016-06-22,RA101,2.8,61.6,0.0,0.0
3164,2016-06-23,RA101,2.55,34.6,0.0,0.0
3165,2016-06-24,RA101,2.53,32.8,0.0,0.0
3166,2016-06-25,RA101,2.5,30.2,0.0,0.0
3167,2016-06-26,RA101,2.48,28.5,0.0,0.0
3168,2016-06-27,RA101,2.87,70.8,0.22,0.02
3169,2016-06-28,RA101,2.9,74.9,0.33,0.03
3170,2016-06-29,RA101,3.61,212.0,0.28,0.02
3171,2016-06-30,RA101,2.62,41.3,0.0,0.0
3172,2016-07-01,RA101,3.84,271.0,0.25,0.02
3173,2016-07-02,RA101,3.55,198.0,0.0,0.0
3174,2016-07-03,RA101,2.77,57.9,0.0,0.0
3175,2016-07-04,RA101,2.94,80.6,0.19,0.02
3176,2016-07-05,RA101,3.41,166.0,0.1,0.01
3177,2016-07-06,RA101,2.78,59.1,0.0,0.0
3178,2016-07-07,RA101,2.91,76.3,0.12,0.01
3179,2016-07-08,RA101,4.21,372.0,0.26,0.02
3180,2016-07-09,RA101,4.14,353.0,0.42,0.03
3181,2016-07-10,RA101,5.2,685.0,0.04,0.0
3182,2016-07-11,RA101,3.27,137.0,0.0,0.0
3183,2016-07-12,RA101,3.0,89.6,0.0,0.0
3184,2016-07-13,RA101,3.49,184.0,0.11,0.01
3185,2016-07-14,RA101,3.28,139.0,0.0,0.0
3186,2016-07-15,RA101,2.81,62.9,0.0,0.0
3187,2016-07-16,RA101,2.73,53.2,0.03,0.0
3188,2016-07-17,RA101,2.81,62.9,0.0,0.0
3189,2016-07-18,RA101,2.67,46.5,0.02,0.0
3190,2016-07-19,RA101,2.71,50.9,0.0,0.0
3191,2016-07-20,RA101,2.6,39.3,0.0,0.0
3192,2016-07-21,RA101,2.59,38.3,0.0,0.0
3193,2016-07-22,RA101,2.53,32.8,0.0,0.0
3194,2016-07-23,RA101,2.51,31.0,0.0,0.0
3195,2016-07-24,RA101,2.48,28.5,0.0,0.0
3196,2016-07-25,RA101,5.28,712.0,0.38,0.03
3197,2016-07-26,RA101,5.35,735.0,0.0,0.0
3198,2016-07-27,RA101,3.05,97.5,0.0,0.0
3199,2016-07-28,RA101,2.82,64.2,0.23,0.02
3200,2016-07-29,RA101,3.83,269.0,0.19,0.02
3201,2016-07-30,RA101,7.78,1700.0,0.61,0.05
3202,2016-07-31,RA101,7.63,1630.0,0.22,0.02
3203,2016-08-01,RA101,4.07,333.0,0.0,0.0
3204,2016-08-02,RA101,3.27,137.0,0.0,0.0
3205,2016-08-03,RA101,3.01,91.2,0.0,0.0
3206,2016-08-04,RA101,2.87,70.8,0.0,0.0
3207,2016-08-05,RA101,2.79,60.4,0.0,0.0
3208,2016-08-06,RA101,3.13,111.0,0.36,0.03
3209,2016-08-07,RA101,3.17,118.0,0.0,0.0
3210,2016-08-08,RA101,2.68,47.6,0.0,0.0
3211,2016-08-09,RA101,2.63,42.3,0.0,0.0
3212,2016-08-10,RA101,2.6,39.3,0.0,0.0
3213,2016-08-11,RA101,2.58,37.4,0.0,0.0
3214,2016-08-12,RA101,2.57,36.4,0.04,0.0
3215,2016-08-13,RA101,2.6,39.3,0.0,0.0
3216,2016-08-14,RA101,2.74,54.3,0.13,0.01
3217,2016-08-15,RA101,2.75,55.5,0.0,0.0
3218,2016-08-16,RA101,2.55,34.6,0.0,0.0
3219,2016-08-17,RA101,2.96,83.5,0.15,0.01
3220,2016-08-18,RA101,2.55,34.6,0.0,0.0
3221,2016-08-19,RA101,2.52,31.9,0.0,0.0
3222,2016-08-20,RA101,2.47,27.7,0.0,0.0
3223,2016-08-21,RA101,2.56,35.5,0.1,0.01
3224,2016-08-22,RA101,2.59,38.3,0.0,0.0
3225,2016-08-23,RA101,2.45,26.1,0.0,0.0
3226,2016-08-24,RA101,2.42,23.8,0.0,0.0
3227,2016-08-25,RA101,2.41,23.1,0.0,0.0
3228,2016-08-26,RA101,2.42,23.8,0.0,0.0
3229,2016-08-27,RA101,2.39,21.7,0.0,0.0
3230,2016-08-28,RA101,2.38,21.0,0.0,0.0
3231,2016-08-29,RA101,2.38,21.0,0.0,0.0
3232,2016-08-30,RA101,2.37,20.3,0.0,0.0
3233,2016-08-31,RA101,2.36,19.6,0.0,0.0
3234,2016-09-01,RA101,3.46,177.0,0.3,0.02
3235,2016-09-02,RA101,2.98,86.5,0.0,0.0
3236,2016-09-03,RA101,2.44,25.3,0.0,0.0
3237,2016-09-04,RA101,2.39,21.7,0.0,0.0
3238,2016-09-05,RA101,2.39,21.7,0.0,0.0
3239,2016-09-06,RA101,2.38,21.0,0.0,0.0
3240,2016-09-07,RA101,2.36,19.6,0.0,0.0
3241,2016-09-08,RA101,2.36,19.6,0.0,0.0
3242,2016-09-09,RA101,2.35,18.9,0.0,0.0
3243,2016-09-10,RA101,2.35,18.9,0.0,0.0
3244,2016-09-11,RA101,2.34,18.3,0.0,0.0
3245,2016-09-12,RA101,2.35,18.9,0.0,0.0
3246,2016-09-13,RA101,2.33,17.7,0.0,0.0
3247,2016-09-14,RA101,2.33,17.7,0.03,0.0
3248,2016-09-15,RA101,2.33,17.7,0.0,0.0
3249,2016-09-16,RA101,2.32,17.0,0.0,0.0
3250,2016-09-17,RA101,2.33,17.7,0.0,0.0
3251,2016-09-18,RA101,2.34,18.3,0.04,0.0
3252,2016-09-19,RA101,4.34,410.0,0.48,0.04
3253,2016-09-20,RA101,2.8,61.6,0.0,0.0
3254,2016-09-21,RA101,2.47,27.7,0.0,0.0
3255,2016-09-22,RA101,2.42,23.8,0.0,0.0
3256,2016-09-23,RA101,2.4,22.4,0.0,0.0
3257,2016-09-24,RA101,2.38,21.0,0.0,0.0
3258,2016-09-25,RA101,2.37,20.3,0.0,0.0
3259,2016-09-26,RA101,2.36,19.6,0.0,0.0
3260,2016-09-27,RA101,2.36,19.6,0.02,0.0
3261,2016-09-28,RA101,2.36,19.6,0.0,0.0
3262,2016-09-29,RA101,2.4,22.4,0.03,0.0
3263,2016-09-30,RA101,3.0,89.6,0.13,0.01
3264,2016-10-01,RA101,2.6,39.3,0.0,0.0
3265,2016-10-02,RA101,2.45,26.1,0.0,0.0
3266,2016-10-03,RA101,2.44,25.3,0.0,0.0
3267,2016-10-04,RA101,2.43,24.6,0.0,0.0
3268,2016-10-05,RA101,2.42,23.8,0.0,0.0
3269,2016-10-06,RA101,2.4,22.4,0.0,0.0
3270,2016-10-07,RA101,2.4,22.4,0.0,0.0
3271,2016-10-08,RA101,2.47,27.7,0.05,0.0
3272,2016-10-09,RA101,3.67,227.0,0.15,0.01
3273,2016-10-10,RA101,2.87,70.8,0.0,0.0
3274,2016-10-11,RA101,2.54,33.7,0.0,0.0
3275,2016-10-12,RA101,2.49,29.3,0.0,0.0
3276,2016-10-13,RA101,2.47,27.7,0.01,0.0
3277,2016-10-14,RA101,2.46,26.9,0.0,0.0
3278,2016-10-15,RA101,2.46,26.9,0.0,0.0
3279,2016-10-16,RA101,2.45,26.1,0.0,0.0
3280,2016-10-17,RA101,2.44,25.3,0.0,0.0
3281,2016-10-18,RA101,2.44,25.3,0.0,0.0
3282,2016-10-19,RA101,2.43,24.6,0.0,0.0
3283,2016-10-20,RA101,2.41,23.1,0.0,0.0
3284,2016-10-21,RA101,2.41,23.1,0.0,0.0
3285,2016-10-22,RA101,2.61,40.3,0.1,0.01
3286,2016-10-23,RA101,2.51,31.0,0.0,0.0
3287,2016-10-24,RA101,2.46,26.9,0.0,0.0
3288,2016-10-25,RA101,2.45,26.1,0.0,0.0
3289,2016-10-26,RA101,2.45,26.1,0.0,0.0
3290,2016-10-27,RA101,2.5,30.2,0.09,0.01
3291,2016-10-28,RA101,2.82,64.2,0.15,0.01
3292,2016-10-29,RA101,2.51,31.0,0.0,0.0
3293,2016-10-30,RA101,4.12,347.0,0.58,0.05
3294,2016-10-31,RA101,3.63,217.0,0.02,0.0
3295,2016-11-01,RA101,2.59,38.3,0.0,0.0
3296,2016-11-02,RA101,2.52,31.9,0.0,0.0
3297,2016-11-03,RA101,2.5,30.2,0.01,0.0
3298,2016-11-04,RA101,2.47,27.7,0.0,0.0
3299,2016-11-05,RA101,2.48,28.5,0.0,0.0
3300,2016-11-06,RA101,2.81,62.9,0.0,0.0
3301,2016-11-07,RA101,2.51,31.0,0.0,0.0
3302,2016-11-08,RA101,2.47,27.7,0.0,0.0
3303,2016-11-09,RA101,2.52,31.9,0.03,0.0
3304,2016-11-10,RA101,2.53,32.8,0.0,0.0
3305,2016-11-11,RA101,2.49,29.3,0.0,0.0
3306,2016-11-12,RA101,2.47,27.7,0.0,0.0
3307,2016-11-13,RA101,2.47,27.7,0.0,0.0
3308,2016-11-14,RA101,2.47,27.7,0.0,0.0
3309,2016-11-15,RA101,2.86,69.4,0.15,0.01
3310,2016-11-16,RA101,2.66,45.4,0.0,0.0
3311,2016-11-17,RA101,2.51,31.0,0.0,0.0
3312,2016-11-18,RA101,2.52,31.9,0.0,0.0
3313,2016-11-19,RA101,2.49,29.3,0.1,0.01
3314,2016-11-20,RA101,2.67,46.5,0.09,0.01
3315,2016-11-21,RA101,2.59,38.3,0.0,0.0
3316,2016-11-22,RA101,2.5,30.2,0.0,0.0
3317,2016-11-23,RA101,2.48,28.5,0.0,0.0
3318,2016-11-24,RA101,2.5,30.2,0.0,0.0
3319,2016-11-25,RA101,2.49,29.3,0.01,0.0
3320,2016-11-26,RA101,2.49,29.3,0.0,0.0
3321,2016-11-27,RA101,2.49,29.3,0.0,0.0
3322,2016-11-28,RA101,2.49,29.3,0.0,0.0
3323,2016-11-29,RA101,4.46,446.0,0.24,0.02
3324,2016-11-30,RA101,3.98,308.0,0.14,0.01
3325,2016-12-01,RA101,4.28,393.0,0.09,0.01
3326,2016-12-02,RA101,3.24,131.0,0.0,0.0
3327,2016-12-03,RA101,3.2,123.0,0.0,0.0
3328,2016-12-04,RA101,3.14,113.0,0.0,0.0
3329,2016-12-05,RA101,3.22,127.0,0.1,0.01
3330,2016-12-06,RA101,4.09,339.0,0.22,0.02
3331,2016-12-07,RA101,4.22,375.0,0.02,0.0
3332,2016-12-08,RA101,3.39,161.0,0.0,0.0
3333,2016-12-09,RA101,3.2,123.0,0.0,0.0
3334,2016-12-10,RA101,3.11,107.0,0.0,0.0
3335,2016-12-11,RA101,2.94,80.6,0.0,0.0
3336,2016-12-12,RA101,3.9,287.0,0.18,0.02
3337,2016-12-13,RA101,3.35,153.0,0.0,0.0
3338,2016-12-14,RA101,3.14,113.0,0.0,0.0
3339,2016-12-15,RA101,3.06,99.1,0.0,0.0
3340,2016-12-16,RA101,3.06,99.1,0.0,0.0
3341,2016-12-17,RA101,3.6,210.0,0.14,0.01
3342,2016-12-18,RA101,3.52,190.0,0.04,0.0
3343,2016-12-19,RA101,3.46,177.0,0.0,0.0
3344,2016-12-20,RA101,3.26,135.0,0.0,0.0
3345,2016-12-21,RA101,3.18,120.0,0.0,0.0
3346,2016-12-22,RA101,3.12,109.0,0.0,0.0
3347,2016-12-23,RA101,3.09,104.0,0.0,0.0
3348,2016-12-24,RA101,3.58,205.0,0.11,0.01
3349,2016-12-25,RA101,3.34,151.0,0.0,0.0
3350,2016-12-26,RA101,3.2,123.0,0.0,0.0
3351,2016-12-27,RA101,3.18,120.0,0.01,0.0
3352,2016-12-28,RA101,3.17,118.0,0.0,0.0
3353,2016-12-29,RA101,3.31,145.0,0.09,0.01
3354,2016-12-30,RA101,3.28,139.0,0.0,0.0
3355,2016-12-31,RA101,3.16,116.0,0.0,0.0
3356,2017-01-01,RA101,3.1,106.0,0.0,0.0
3357,2017-01-02,RA101,3.26,135.0,0.05,0.0
3358,2017-01-03,RA101,3.78,256.0,0.1,0.01
3359,2017-01-04,RA101,3.69,233.0,0.0,0.0
3360,2017-01-05,RA101,3.39,161.0,0.01,0.0
3361,2017-01-06,RA101,3.22,127.0,0.03,0.0
3362,2017-01-07,RA101,3.22,127.0,0.04,0.0
3363,2017-01-08,RA101,3.2,123.0,0.0,0.0
3364,2017-01-09,RA101,3.13,111.0,0.0,0.0
3365,2017-01-10,RA101,3.12,109.0,0.0,0.0
3366,2017-01-11,RA101,3.62,215.0,0.16,0.01
3367,2017-01-12,RA101,3.81,264.0,0.02,0.0
3368,2017-01-13,RA101,3.5,186.0,0.0,0.0
3369,2017-01-14,RA101,3.39,161.0,0.02,0.0
3370,2017-01-15,RA101,3.32,147.0,0.0,0.0
3371,2017-01-16,RA101,3.26,135.0,0.0,0.0
3372,2017-01-17,RA101,3.69,233.0,0.14,0.01
3373,2017-01-18,RA101,3.85,274.0,0.05,0.0
3374,2017-01-19,RA101,3.42,168.0,0.0,0.0
3375,2017-01-20,RA101,3.38,159.0,0.05,0.0
3376,2017-01-21,RA101,3.34,151.0,0.0,0.0
3377,2017-01-22,RA101,3.23,129.0,0.13,0.01
3378,2017-01-23,RA101,5.56,808.0,0.28,0.02
3379,2017-01-24,RA101,5.7,857.0,0.08,0.01
3380,2017-01-25,RA101,4.58,483.0,0.0,0.0
3381,2017-01-26,RA101,4.18,364.0,0.02,0.0
3382,2017-01-27,RA101,3.9,287.0,0.0,0.0
3383,2017-01-28,RA101,3.59,207.0,0.0,0.0
3384,2017-01-29,RA101,3.42,168.0,0.0,0.0
3385,2017-01-30,RA101,3.31,145.0,0.0,0.0
3386,2017-01-31,RA101,3.22,127.0,0.02,0.0
3387,2017-02-01,RA101,3.16,116.0,0.0,0.0
3388,2017-02-02,RA101,3.14,113.0,0.0,0.0
3389,2017-02-03,RA101,3.09,104.0,0.0,0.0
3390,2017-02-04,RA101,3.03,94.3,0.0,0.0
3391,2017-02-05,RA101,3.0,89.6,0.0,0.0
3392,2017-02-06,RA101,3.01,91.2,0.0,0.0
3393,2017-02-07,RA101,3.16,116.0,0.1,0.01
3394,2017-02-08,RA101,3.09,104.0,0.01,0.0
3395,2017-02-09,RA101,3.42,168.0,0.13,0.01
3396,2017-02-10,RA101,3.28,139.0,0.0,0.0
3397,2017-02-11,RA101,3.16,116.0,0.0,0.0
3398,2017-02-12,RA101,3.45,174.0,0.07,0.01
3399,2017-02-13,RA101,3.43,170.0,0.0,0.0
3400,2017-02-14,RA101,3.26,135.0,0.0,0.0
3401,2017-02-15,RA101,3.2,123.0,0.0,0.0
3402,2017-02-16,RA101,3.14,113.0,0.0,0.0
3403,2017-02-17,RA101,3.08,102.0,0.0,0.0
3404,2017-02-18,RA101,3.06,99.1,0.0,0.0
3405,2017-02-19,RA101,3.01,91.2,0.0,0.0
3406,2017-02-20,RA101,3.0,89.6,0.0,0.0
3407,2017-02-21,RA101,2.95,82.1,0.0,0.0
3408,2017-02-22,RA101,2.93,79.1,0.0,0.0
3409,2017-02-23,RA101,2.93,79.1,0.0,0.0
3410,2017-02-24,RA101,2.92,77.7,0.0,0.0
3411,2017-02-25,RA101,3.49,184.0,0.25,0.02
3412,2017-02-26,RA101,3.49,184.0,0.0,0.0
3413,2017-02-27,RA101,3.06,99.1,0.0,0.0
3414,2017-02-28,RA101,2.99,88.1,0.0,0.0
3415,2017-03-01,RA101,2.97,85.0,0.06,0.0
3416,2017-03-02,RA101,2.96,83.5,0.0,0.0
3417,2017-03-03,RA101,2.91,76.3,0.01,0.0
3418,2017-03-04,RA101,2.89,73.5,0.0,0.0
3419,2017-03-05,RA101,2.86,69.4,0.0,0.0
3420,2017-03-06,RA101,2.85,68.1,0.0,0.0
3421,2017-03-07,RA101,2.92,77.7,0.03,0.0
3422,2017-03-08,RA101,2.91,76.3,0.02,0.0
3423,2017-03-09,RA101,2.88,72.1,0.0,0.0
3424,2017-03-10,RA101,3.11,107.0,0.09,0.01
3425,2017-03-11,RA101,3.06,99.1,0.0,0.0
3426,2017-03-12,RA101,2.91,76.3,0.0,0.0
3427,2017-03-13,RA101,2.95,82.1,0.0,0.0
3428,2017-03-14,RA101,3.22,127.0,0.32,0.03
3429,2017-03-15,RA101,3.21,125.0,0.02,0.0
3430,2017-03-16,RA101,3.08,102.0,0.0,0.0
3431,2017-03-17,RA101,3.16,116.0,0.0,0.0
3432,2017-03-18,RA101,3.25,133.0,0.03,0.0
3433,2017-03-19,RA101,4.01,316.0,0.0,0.0
3434,2017-03-20,RA101,3.95,300.0,0.0,0.0
3435,2017-03-21,RA101,3.94,298.0,0.0,0.0
3436,2017-03-22,RA101,3.87,279.0,0.0,0.0
3437,2017-03-23,RA101,3.49,184.0,0.0,0.0
3438,2017-03-24,RA101,3.28,139.0,0.0,0.0
3439,2017-03-25,RA101,3.17,118.0,0.0,0.0
3440,2017-03-26,RA101,3.08,102.0,0.0,0.0
3441,2017-03-27,RA101,3.17,118.0,0.1,0.01
3442,2017-03-28,RA101,4.89,583.0,0.21,0.02
3443,2017-03-29,RA101,4.54,471.0,0.0,0.0
3444,2017-03-30,RA101,3.89,284.0,0.15,0.01
3445,2017-03-31,RA101,6.7,1240.0,0.21,0.02
3446,2017-04-01,RA101,6.55,1180.0,0.0,0.0
3447,2017-04-02,RA101,4.97,610.0,0.0,0.0
3448,2017-04-03,RA101,4.61,492.0,0.01,0.0
3449,2017-04-04,RA101,5.54,802.0,0.31,0.03
3450,2017-04-05,RA101,4.7,521.0,0.0,0.0
3451,2017-04-06,RA101,6.52,1170.0,0.66,0.06
3452,2017-04-07,RA101,5.93,940.0,0.03,0.0
3453,2017-04-08,RA101,4.63,499.0,0.0,0.0
3454,2017-04-09,RA101,4.15,356.0,0.0,0.0
3455,2017-04-10,RA101,3.82,266.0,0.0,0.0
3456,2017-04-11,RA101,3.58,205.0,0.0,0.0
3457,2017-04-12,RA101,3.46,177.0,0.0,0.0
3458,2017-04-13,RA101,3.36,155.0,0.0,0.0
3459,2017-04-14,RA101,3.27,137.0,0.0,0.0
3460,2017-04-15,RA101,3.19,122.0,0.0,0.0
3461,2017-04-16,RA101,3.15,114.0,0.0,0.0
3462,2017-04-17,RA101,3.11,107.0,0.03,0.0
3463,2017-04-18,RA101,3.09,104.0,0.0,0.0
3464,2017-04-19,RA101,3.03,94.3,0.0,0.0
3465,2017-04-20,RA101,2.98,86.5,0.03,0.0
3466,2017-04-21,RA101,2.97,85.0,0.04,0.0
3467,2017-04-22,RA101,3.03,94.3,0.04,0.0
3468,2017-04-23,RA101,3.01,91.2,0.0,0.0
3469,2017-04-24,RA101,2.94,80.6,0.03,0.0
3470,2017-04-25,RA101,4.18,364.0,0.13,0.01
3471,2017-04-26,RA101,4.12,347.0,0.0,0.0
3472,2017-04-27,RA101,3.52,190.0,0.0,0.0
3473,2017-04-28,RA101,3.35,153.0,0.01,0.0
3474,2017-04-29,RA101,4.53,468.0,0.26,0.02
3475,2017-04-30,RA101,3.61,212.0,0.0,0.0
3476,2017-05-01,RA101,3.3,143.0,0.0,0.0
3477,2017-05-02,RA101,3.16,116.0,0.0,0.0
3478,2017-05-03,RA101,3.06,99.1,0.0,0.0
3479,2017-05-04,RA101,2.96,83.5,0.0,0.0
3480,2017-05-05,RA101,6.04,981.0,0.33,0.03
3481,2017-05-06,RA101,4.67,511.0,0.0,0.0
3482,2017-05-07,RA101,3.95,300.0,0.02,0.0
3483,2017-05-08,RA101,3.54,195.0,0.0,0.0
3484,2017-05-09,RA101,3.31,145.0,0.0,0.0
3485,2017-05-10,RA101,3.17,118.0,0.0,0.0
3486,2017-05-11,RA101,3.08,102.0,0.0,0.0
3487,2017-05-12,RA101,3.01,91.2,0.0,0.0
3488,2017-05-13,RA101,5.55,805.0,0.22,0.02
3489,2017-05-14,RA101,5.1,652.0,0.18,0.02
3490,2017-05-15,RA101,4.49,456.0,0.0,0.0
3491,2017-05-16,RA101,3.99,311.0,0.0,0.0
3492,2017-05-17,RA101,3.63,217.0,0.0,0.0
3493,2017-05-18,RA101,3.41,166.0,0.0,0.0
3494,2017-05-19,RA101,3.24,131.0,0.0,0.0
3495,2017-05-20,RA101,3.12,109.0,0.0,0.0
3496,2017-05-21,RA101,3.02,92.7,0.0,0.0
3497,2017-05-22,RA101,3.46,177.0,0.12,0.01
3498,2017-05-23,RA101,3.27,137.0,0.0,0.0
3499,2017-05-24,RA101,3.08,102.0,0.01,0.0
3500,2017-05-25,RA101,4.14,353.0,0.25,0.02
3501,2017-05-26,RA101,4.4,428.0,0.08,0.01
3502,2017-05-27,RA101,3.51,188.0,0.0,0.0
3503,2017-05-28,RA101,3.34,151.0,0.03,0.0
3504,2017-05-29,RA101,3.37,157.0,0.06,0.0
3505,2017-05-30,RA101,3.27,137.0,0.0,0.0
3506,2017-05-31,RA101,3.17,118.0,0.0,0.0
3507,2017-06-01,RA101,3.09,104.0,0.0,0.0
3508,2017-06-02,RA101,3.0,89.6,0.0,0.0
3509,2017-06-03,RA101,3.1,106.0,0.04,0.0
3510,2017-06-04,RA101,3.0,89.6,0.0,0.0
3511,2017-06-05,RA101,2.92,77.7,0.03,0.0
3512,2017-06-06,RA101,3.58,205.0,0.27,0.02
3513,2017-06-07,RA101,3.09,104.0,0.0,0.0
3514,2017-06-08,RA101,2.97,85.0,0.0,0.0
3515,2017-06-09,RA101,2.91,76.3,0.0,0.0
3516,2017-06-10,RA101,2.86,69.4,0.0,0.0
3517,2017-06-11,RA101,2.82,64.2,0.0,0.0
3518,2017-06-12,RA101,2.78,59.1,0.0,0.0
3519,2017-06-13,RA101,2.75,55.5,0.0,0.0
3520,2017-06-14,RA101,2.73,53.2,0.0,0.0
3521,2017-06-15,RA101,2.69,48.7,0.0,0.0
3522,2017-06-16,RA101,2.67,46.5,0.0,0.0
3523,2017-06-17,RA101,3.03,94.3,0.12,0.01
3524,2017-06-18,RA101,3.0,89.6,0.04,0.0
3525,2017-06-19,RA101,4.66,508.0,0.39,0.03
3526,2017-06-20,RA101,4.19,367.0,0.02,0.0
3527,2017-06-21,RA101,3.01,91.2,0.07,0.01
3528,2017-06-22,RA101,2.85,68.1,0.0,0.0
3529,2017-06-23,RA101,2.81,62.9,0.03,0.0
3530,2017-06-24,RA101,6.51,1160.0,1.06,0.09
3531,2017-06-25,RA101,4.2,370.0,0.0,0.0
3532,2017-06-26,RA101,3.6,210.0,0.0,0.0
3533,2017-06-27,RA101,3.3,143.0,0.06,0.0
3534,2017-06-28,RA101,3.1,106.0,0.0,0.0
3535,2017-06-29,RA101,2.95,82.1,0.0,0.0
3536,2017-06-30,RA101,2.85,68.1,0.0,0.0
3537,2017-07-01,RA101,3.74,246.0,0.37,0.03
3538,2017-07-02,RA101,3.59,207.0,0.0,0.0
3539,2017-07-03,RA101,2.86,69.4,0.0,0.0
3540,2017-07-04,RA101,2.75,55.5,0.0,0.0
3541,2017-07-05,RA101,2.69,48.7,0.0,0.0
3542,2017-07-06,RA101,2.64,43.3,0.02,0.0
3543,2017-07-07,RA101,3.17,118.0,0.21,0.02
3544,2017-07-08,RA101,2.85,68.1,0.07,0.01
3545,2017-07-09,RA101,2.65,44.4,0.0,0.0
3546,2017-07-10,RA101,2.6,39.3,0.0,0.0
3547,2017-07-11,RA101,2.62,41.3,0.02,0.0
3548,2017-07-12,RA101,2.59,38.3,0.0,0.0
3549,2017-07-13,RA101,5.98,959.0,0.89,0.07
3550,2017-07-14,RA101,5.64,836.0,0.06,0.0
3551,2017-07-15,RA101,3.32,147.0,0.02,0.0
3552,2017-07-16,RA101,3.12,109.0,0.0,0.0
3553,2017-07-17,RA101,2.88,72.1,0.04,0.0
3554,2017-07-18,RA101,2.79,60.4,0.0,0.0
3555,2017-07-19,RA101,2.73,53.2,0.0,0.0
3556,2017-07-20,RA101,3.76,251.0,0.37,0.03
3557,2017-07-21,RA101,3.51,188.0,0.0,0.0
3558,2017-07-22,RA101,5.43,763.0,0.49,0.04
3559,2017-07-23,RA101,5.32,725.0,0.09,0.01
3560,2017-07-24,RA101,4.4,428.0,0.56,0.05
3561,2017-07-25,RA101,4.32,404.0,0.09,0.01
3562,2017-07-26,RA101,3.48,181.0,0.0,0.0
3563,2017-07-27,RA101,3.02,92.7,0.0,0.0
3564,2017-07-28,RA101,2.91,76.3,0.0,0.0
3565,2017-07-29,RA101,2.87,70.8,0.05,0.0
3566,2017-07-30,RA101,2.8,61.6,0.0,0.0
3567,2017-07-31,RA101,2.72,52.0,0.0,0.0
3568,2017-08-01,RA101,2.71,50.9,0.0,0.0
3569,2017-08-02,RA101,3.04,95.9,0.07,0.01
3570,2017-08-03,RA101,2.91,76.3,0.08,0.01
3571,2017-08-04,RA101,3.08,102.0,0.0,0.0
3572,2017-08-05,RA101,4.51,462.0,0.62,0.05
3573,2017-08-06,RA101,3.08,102.0,0.0,0.0
3574,2017-08-07,RA101,4.01,316.0,0.22,0.02
3575,2017-08-08,RA101,3.61,212.0,0.0,0.0
3576,2017-08-09,RA101,3.03,94.3,0.0,0.0
3577,2017-08-10,RA101,2.88,72.1,0.0,0.0
3578,2017-08-11,RA101,2.8,61.6,0.0,0.0
3579,2017-08-12,RA101,2.76,56.7,0.07,0.01
3580,2017-08-13,RA101,2.72,52.0,0.0,0.0
3581,2017-08-14,RA101,2.68,47.6,0.0,0.0
